idx1,idx2,similarity,nama_1,nama_2
2469,84,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
2469,2468,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
2469,2321,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
2469,2264,1.0,"Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara","Biaya Penginapan Perjalanan Dinas Dalam Negeri - Pejabat Eselon IV/ Golongan III, II Dan I -  Sumatera Utara"
2470,2932,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
2470,2672,1.0,Perjalanan Dinas Biasa,Perjalanan Dinas Biasa
2471,2869,1.0,Belanja Perjalanan Dinas Paket Meeting Luar Kota,Belanja Perjalanan Dinas Paket Meeting Luar Kota
2471,2372,1.0,Belanja Perjalanan Dinas Paket Meeting Luar Kota,Belanja Perjalanan Dinas Paket Meeting Luar Kota
2471,1195,1.0,Belanja Perjalanan Dinas Paket Meeting Luar Kota,Belanja Perjalanan Dinas Paket Meeting Luar Kota
2471,1149,1.0,Belanja Perjalanan Dinas Paket Meeting Luar Kota,Belanja Perjalanan Dinas Paket Meeting Luar Kota
2471,2389,1.0,Belanja Perjalanan Dinas Paket Meeting Luar Kota,Belanja Perjalanan Dinas Paket Meeting Luar Kota
2472,2485,1.0,Belanja Perjalanan Dinas Dalam Daerah,BELANJA PERJALANAN DINAS DALAM DAERAH
2472,2473,1.0,Belanja Perjalanan Dinas Dalam Daerah,Belanja Perjalanan Dinas Dalam Daerah
2472,2528,0.9863252474478923,Belanja Perjalanan Dinas Dalam Daerah,Belanja Belanja Perjalanan Dinas Dalam Daerah
2473,2485,1.0,Belanja Perjalanan Dinas Dalam Daerah,BELANJA PERJALANAN DINAS DALAM DAERAH
2473,2528,0.9863252474478923,Belanja Perjalanan Dinas Dalam Daerah,Belanja Belanja Perjalanan Dinas Dalam Daerah
2475,2923,1.0,Belanja Perjalanan Dinas Biasa (Cabang Dinas II),Belanja Perjalanan Dinas Biasa (Cabang Dinas II)
2476,1698,1.0,Belanja Perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
2476,1696,1.0,Belanja Perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
2476,1699,1.0,Belanja Perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
2476,1701,1.0,Belanja Perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
2476,1697,1.0,Belanja Perjalanan dinas biasa,Belanja Perjalanan Dinas Biasa
2477,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2477,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2477,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2477,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2477,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2478,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2478,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2478,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2478,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2478,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2479,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2479,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2479,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2479,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2479,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2481,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2481,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2481,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2481,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2481,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2482,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2482,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2482,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2482,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2482,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2483,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2483,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2483,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2483,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2483,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2484,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2484,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2484,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2484,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2484,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2485,2528,0.9863252474478923,BELANJA PERJALANAN DINAS DALAM DAERAH,Belanja Belanja Perjalanan Dinas Dalam Daerah
2486,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2486,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2486,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2486,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2486,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2487,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2487,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2487,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2487,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2487,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2488,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2488,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2488,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2488,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2488,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2489,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2489,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2489,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2489,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2489,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2490,2513,0.9048124335463053,Belanja Perjalanan Dinas Biasa Sinkronisasi dan Koordinasi Pembinaan Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota,Belanja Perjalanan Dinas Biasa Pembinaan Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota
2490,2897,0.8317260423392447,Belanja Perjalanan Dinas Biasa Sinkronisasi dan Koordinasi Pembinaan Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota,Belanja Perjalanan Dinas dan Belanja Jasa Kantor (Pembinaan Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota)
2491,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2491,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2491,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2491,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2491,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2492,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2492,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2492,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2492,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2492,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2493,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2493,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2493,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2493,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2493,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2494,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2494,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2494,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2494,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2494,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2495,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2495,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2495,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2495,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2495,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2496,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2496,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2496,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2496,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2496,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2497,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2497,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2497,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2497,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2497,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2498,2938,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2498,1128,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2498,2555,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2498,2532,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2498,2278,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2499,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2499,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2499,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2499,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2499,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2500,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2500,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2500,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2500,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2500,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2501,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2501,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2501,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2501,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2501,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2502,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2502,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2502,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2502,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2502,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2503,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2503,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2503,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2503,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2503,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2504,2524,1.0,Perjalanan Dinas Biasa Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,Perjalanan Dinas Biasa Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi
2504,2996,0.9983276750749797,Perjalanan Dinas Biasa Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,Belanja Perjalanan Dinas Biasa Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi
2505,2525,1.0,Perjalanan Dinas Biasa Koordinasi dan Penyusunan Capaian Kinerja,Perjalanan Dinas Biasa Koordinasi dan Penyusunan Capaian Kinerja
2506,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2506,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2506,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2506,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2506,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2507,2679,1.0,Perjalanan Dinas Luar Daerah,Perjalanan dinas luar daerah
2507,2678,1.0,Perjalanan Dinas Luar Daerah,Perjalanan Dinas Luar Daerah
2507,2579,0.9891647099423981,Perjalanan Dinas Luar Daerah,BELANJA PERJALANAN DINAS LUAR DAERAH
2507,2698,0.9891647099423981,Perjalanan Dinas Luar Daerah,Belanja Perjalanan Dinas Luar Daerah
2508,2580,1.0,Perjalanan Dinas dalam daerah,Perjalanan Dinas Dalam Daerah
2508,2533,1.0,Perjalanan Dinas dalam daerah,Perjalanan Dinas Dalam Daerah
2508,1189,1.0,Perjalanan Dinas dalam daerah,Perjalanan Dinas Dalam Daerah
2508,2609,1.0,Perjalanan Dinas dalam daerah,PERJALANAN DINAS DALAM DAERAH
2508,2581,1.0,Perjalanan Dinas dalam daerah,Perjalanan Dinas Dalam Daerah
2509,2740,0.9225497444467897,Biaya Perjalanan Dinas Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,Perjalanan Dinas Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD)
2509,2874,0.9192899593368985,Biaya Perjalanan Dinas Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,Belanja Perjalanan Dinas (Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD)
2509,2527,0.9188623406213676,Biaya Perjalanan Dinas Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,Perjalanan Dinas Biasa Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD
2509,2398,0.9156413512400337,Biaya Perjalanan Dinas Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,Belanja Perjalanan Dinas Biasa Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD
2510,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2510,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2510,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2510,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2510,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2511,2938,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2511,1128,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2511,2555,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2511,2532,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2511,2278,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2512,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2512,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2512,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2512,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2512,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2513,2897,0.8926931523513564,Belanja Perjalanan Dinas Biasa Pembinaan Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota,Belanja Perjalanan Dinas dan Belanja Jasa Kantor (Pembinaan Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota)
2515,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2515,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2515,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2515,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2515,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2516,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2516,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2516,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2516,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2516,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2517,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2517,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2517,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2517,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2517,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2518,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2518,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2518,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2518,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2518,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2519,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2519,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2519,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2519,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2519,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2520,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2520,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2520,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2520,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2520,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2521,1145,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2521,1147,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2521,1144,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2521,1141,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2521,1148,1.0,Belanja Perjalanan Dinas Dalam Kota,Belanja Perjalanan Dinas Dalam Kota
2522,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2522,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2522,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2522,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2522,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2523,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2523,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2523,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2523,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2523,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2524,2996,0.9983276750749797,Perjalanan Dinas Biasa Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi,Belanja Perjalanan Dinas Biasa Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi
2526,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2526,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2526,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2526,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2526,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2527,2740,0.9960030298120854,Perjalanan Dinas Biasa Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,Perjalanan Dinas Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD)
2527,2874,0.9924837010544421,Perjalanan Dinas Biasa Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD,Belanja Perjalanan Dinas (Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD)
2529,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2529,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2529,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2529,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2529,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2530,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2530,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2530,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2530,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2530,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2531,1698,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2531,1696,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2531,1699,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2531,1701,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2531,1697,1.0,Belanja Perjalanan Dinas Biasa,Belanja Perjalanan Dinas Biasa
2532,2938,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
2532,2555,1.0,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,Belanja Perjalanan Dinas Paket Meeting Dalam Kota
